                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3499,                 2.6901,                 1.8937,                      1,                0.71814,                   0.87,                0.47816,                 1.2359,                 1.9378,                 2.4625,                      0,                      0,                      0
                      2,                  1.258,                 2.5114,                 1.7889,                      1,                0.72901,                0.91167,                0.53102,                 1.1599,                 1.9256,                 2.2873,               1.01e-05,               1.01e-05,               1.01e-05
